id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
8.55376E+17,Modern 2BR Stay Near Museum Campus & Grant Park,395498979,Milan,,Near South Side,41.85361,-87.62455,Entire home/apt,222,2,66,20-05-2025,2.46,79,346,31,2792126
8.55678E+17,The Shingle Life near Wrigley,3230291,David,,Lake View,41.96097559,-87.66796415,Entire home/apt,172,2,105,12-06-2025,4.07,24,335,54,R22000087310
8.55687E+17,UP-SCALE Wicker Park 4BD/3.5BA HOME (+garage),212313279,Nicole And Matt,,West Town,41.90268286,-87.6751729,Entire home/apt,635,2,107,15-06-2025,4.05,14,96,48,R23000101874
8.55756E+17,Charming Art Decor Apartment,507071443,Dominique,,Englewood,41.77345,-87.63445,Private room,67,2,75,01-06-2025,2.77,6,259,39,R23000099534
8.55793E+17,Charming Room in Chicago,507071443,Dominique,,Englewood,41.77161334,-87.633404,Private room,36,2,75,30-05-2025,2.77,6,259,37,R23000099534
8.55828E+17,Unique Cozy Room A3 #1,507071443,Dominique,,Englewood,41.7718011,-87.63495138,Private room,135,2,50,14-01-2025,1.85,6,222,22,R23000099534
8.55958E+17,Peaceful Bedroom A4 #2,507071443,Dominique,,Englewood,41.77347,-87.63453,Private room,47,2,81,06-06-2025,2.99,6,259,37,R23000099534
8.55992E+17,Charming Art Decor Apartment A4 #3,507071443,Dominique,,Englewood,41.77313,-87.63489,Private room,59,2,82,01-06-2025,3.03,6,79,40,R23000099534
8.56E+17,Relaxing Stay in the clouds,507071443,Dominique,,Englewood,41.77351,-87.63316,Private room,67,2,39,01-05-2025,1.44,6,22,25,R23000099534
8.5606E+17,Brand New Oak Park Oasis - 15 min from downtown!,371582669,Roxana,,Austin,41.8818954,-87.7694606,Entire home/apt,174,3,29,26-05-2025,1.13,2,333,10,R23000100125
8.56081E+17,Brand New Oak Park Gem- 15 min from downtown!,371582669,Roxana,,Austin,41.88053295,-87.76991667,Entire home/apt,145,3,29,16-06-2025,1.13,2,347,13,R23000100125
8.56468E+17,Stylish Space 3BR Apt|15 mins DT|Near Expwy,507320055,Samantha,,South Chicago,41.74183578,-87.55982789,Entire home/apt,147,1,33,20-10-2024,1.28,1,106,6,R23000099653
8.56624E+17,Chic Corner 2BR in the Loop | City & Lake Views,126179580,Staywell,,Loop,41.87723,-87.62901,Entire home/apt,322,2,80,02-06-2025,3.07,25,262,18,R22000077400
8.56685E+17,Classic Elegant Home Posh Roscoe Village & Wrigley,61228,Asha,,North Center,41.94482,-87.68347,Entire home/apt,148,1,71,15-06-2025,2.68,2,36,33,R20000054149
8.56793E+17,NEW! 3BR/2.5B Duplex in Noble Sq,25505766,,,West Town,41.89603,-87.65922,Entire home/apt,330,2,74,26-05-2025,2.87,3,279,35,R23000100436
8.57287E+17,Stylish Haven Near Loop in Sought After Pilsen,111062630,Kyriako,,Lower West Side,41.8563213,-87.6560896,Entire home/apt,208,2,115,12-06-2025,4.31,23,136,48,R23000096942
8.57897E+17,Chicago Vacation Rental Apt ~ 7 Mi to Downtown,121719854,Evolve,,Austin,41.88597,-87.74832,Entire home/apt,227,2,18,30-11-2024,0.67,25,168,3,R22000079719
8.5792E+17,Premium Cozy 5BR Suite | Pool Table Near McCormick,243035563,Studebecker,,Near South Side,41.8559,-87.62531,Entire home/apt,446,2,61,25-05-2025,2.38,30,350,25,2792126
8.58045E+17,The Burgundy,428418080,Mr Bentley,,Washington Park,41.79491226,-87.62085781,Entire home/apt,150,2,33,16-06-2025,1.31,2,280,15,R22000078083
8.58107E+17,Modern Smart- Bohome in Wicker Park,482971882,Christopher,,Near North Side,41.90852,-87.6321,Entire home/apt,1153,1,5,18-05-2025,0.22,1,137,3,R23000098719
8.58155E+17,4 Bed Condo w/ 2 Balconies & Parking in West Town,78507976,David,,West Town,41.89541,-87.67964,Entire home/apt,282,2,55,08-06-2025,2.06,2,235,23,R24000119295
8.58607E+17,"HydeParkA, UC, Chinatown, NavyPier, freeparking",481972048,John J,,Kenwood,41.80423421,-87.60280592,Private room,83,1,51,02-06-2025,2.11,4,357,25,R22000092154
8.58703E+17,Beautiful vintage apartment,477392244,Anna,,Belmont Cragin,41.937308,-87.7788152,Entire home/apt,280,4,23,31-05-2025,0.89,2,360,10,R22000090943
8.58774E+17,"Downtown Retreat: 2BR, Balcony, Resort Comfort",248760412,Cloud9,,Near North Side,41.8963634,-87.6266788,Entire home/apt,671,2,56,01-06-2025,2.13,87,297,28,R23000098887
8.58774E+17,"Michigan Ave 2BR: Balcony, Exclusive Access",248760412,Cloud9,,Near North Side,41.8963634,-87.6266788,Entire home/apt,651,1,37,08-05-2025,1.44,87,347,9,R23000098885
8.58785E+17,Private Room in Rogers Park,485390604,Rudia,,Rogers Park,42.01393,-87.68306,Private room,35,2,40,14-06-2025,1.5,4,305,16,R22000094268
8.5892E+17,"Live, Work, Play- Logan Square - Two Bedrooms",426889704,Darren,,Avondale,41.93293123,-87.7076965,Entire home/apt,,1,0,,,3,176,0,R22000093034
8.59245E+17,"Cozy, Spacious, Quiet Condo University of Chicago",61035807,Dave,,Washington Park,41.7919218,-87.6196177,Entire home/apt,65,32,1,26-08-2023,0.05,2,259,0,
8.59324E+17,"Blueground | Gold Coast, doorman & gym, near L",107434423,Blueground,,Near North Side,41.9080259,-87.6263896,Entire home/apt,272,32,0,,,594,270,0,
8.59348E+17,Private Quad,57387860,Freehand,,Near North Side,41.89312,-87.62759,Private room,279,1,18,25-10-2024,0.75,43,0,5,2368420
8.59507E+17,Spoon Cacoon- Room 1,82114082,Genova,,Lower West Side,41.85172166,-87.67201121,Private room,26,7,92,26-05-2025,3.45,8,191,41,R23000099914
8.60195E+17,High Floor Fantastic View 1BR!,33127842,Kari,,Loop,41.88656636,-87.62413416,Entire home/apt,174,32,0,,,17,175,0,
8.60215E+17,Stunning 5 Bedroom Gem Steps from Wrigley Field!,19645168,Brandon,,Lake View,41.94542431,-87.65544982,Entire home/apt,739,2,81,01-06-2025,3.2,21,198,45,R22000094319
8.6093E+17,3 BR/2BA-Pullman Victorian Cottage-Time Capsule,484831046,Kendra,,Pullman,41.68885719,-87.60632954,Entire home/apt,115,2,8,26-05-2025,0.64,1,75,7,R23000102594
8.60942E+17,Hi-Style Oasis in Heart of Chicago: Patio+Parking,184488000,Erika,,Lower West Side,41.84824301,-87.68624016,Entire home/apt,,32,11,24-05-2025,0.45,3,31,3,
8.61419E+17,Bright& Cozy Unit in Heart of Downtown,5339120,Ishin,,Near West Side,41.8805,-87.64267,Entire home/apt,190,1,28,02-06-2025,1.91,5,335,21,R23000102078
8.62024E+17,Luxury 2Bed Condo Lakeview/Wrigley,43675065,John,,Lake View,41.95256,-87.6638,Entire home/apt,,2,19,01-06-2025,0.77,1,0,8,R24000117270
8.62169E+17,Casita Plzeň First Floor,30010092,Noel,,Lower West Side,41.856187,-87.6648751,Entire home/apt,140,3,34,13-06-2025,1.33,2,212,22,R24000113767
8.62919E+17,"Luxury Condo | Fast Wi-Fi, Pool, Big Gym, King Bed",470450476,Denis,,Near North Side,41.9054286,-87.6319398,Entire home/apt,232,32,8,25-04-2025,0.35,1,256,5,
8.62925E+17,"Blueground | Loop, roof & lounge, nr Riverwalk",107434423,Blueground,,Loop,41.886064,-87.624718,Entire home/apt,323,32,0,,,594,264,0,
8.62934E+17,Wriggleyville 2 bedroom on Clark,169890626,Laura,,Lake View,41.9469545,-87.65615946,Entire home/apt,,32,1,03-08-2024,0.09,2,0,1,
8.63046E+17,Lakeview Penthouse w/ Auto Espresso Machine,47356089,Bryan,,Lake View,41.94902876,-87.64717897,Entire home/apt,,4,12,01-09-2024,0.46,1,0,2,R22000089053
8.63182E+17,Level-One Bed Executive Suite,188365982,Level,,Near North Side,41.9032387,-87.6348633,Entire home/apt,338,32,0,,,23,347,0,
8.63194E+17,Level- Modern Two Bedroom Suite Downtown,188365982,Level,,Near North Side,41.9032387,-87.6348633,Entire home/apt,515,32,0,,,23,334,0,
8.63636E+17,Gorgeous 1BR Views of Downtown!,484957190,Andrew J,,Loop,41.88602431,-87.62455889,Entire home/apt,161,32,0,,,17,361,0,
8.63691E+17,Private Studio Wrigley Field,33064281,Milen,,Lake View,41.9551526,-87.6694809,Entire home/apt,138,1,58,12-06-2025,2.23,3,7,28,R23000098905
8.64102E+17,Artist Loft. Middle Room,51668477,Michael,,Near North Side,41.88890111,-87.63225974,Private room,100,1,71,07-06-2025,4.58,8,178,56,R18000031600
8.64469E+17,Phil Good Retreat,77589800,Phillip,,Ashburn,41.75547,-87.70742,Entire home/apt,224,2,11,26-11-2023,0.44,1,159,0,R23000100610
8.64528E+17,Fabulous Wrigleyville/Boystown Oasis+ paid parking,153282233,Justin,,Lake View,41.94527959,-87.65994147,Entire home/apt,243,1,106,17-06-2025,3.98,4,212,47,R23000100096
8.64678E+17,Apartment Lincoln  park,418199383,Yinqing,,Lincoln Park,41.92030016,-87.63955037,Entire home/apt,111,32,2,06-08-2024,0.17,1,358,2,
8.64718E+17,Sunny Wellness Oasis in Lincoln Park,46809343,Larissa,,Lincoln Park,41.93203592,-87.65403623,Entire home/apt,174,7,9,27-05-2025,0.39,2,183,5,R24000114558
8.64803E+17,Fulton House #1 - Studio Only (Nightly),2619611,Andrew,,Near West Side,41.88261,-87.65188,Entire home/apt,208,3,95,22-05-2025,3.88,10,69,50,R22000083079
8.65112E+17,Humboldt Park Area Oasis,184672208,Lashaun R,,Humboldt Park,41.88821,-87.71676,Entire home/apt,235,1,14,08-06-2025,0.62,1,333,9,R23000100714
8.65173E+17,Apartment 1 mile away from millennium park,509131790,Janina,,Near North Side,41.89114419,-87.62893013,Entire home/apt,,1,20,02-03-2025,0.93,1,0,10,R23000100592
8.6536E+17,1-Bedroom Apt by Andersonville & Beach,509169718,Michiel,,Edgewater,41.99128368,-87.66519778,Entire home/apt,183,2,78,20-05-2025,3.02,1,14,36,R23000098493
8.65887E+17,Stunning Wicker-Park Flat with Parking!,46574923,Sam,,West Town,41.90179367,-87.67758834,Entire home/apt,373,2,105,01-06-2025,4.2,1,139,54,R23000098423
8.66593E+17,Awesome Location Gold Coast 1BR APT,509411955,Cameel,,Near North Side,41.9009265,-87.63420549,Entire home/apt,160,2,15,11-06-2025,1,13,302,14,R23000102342
8.66658E+17,"H&H 1896 - Spacious, Fully Stocked, & Free Parking",51050814,Jordan,,Hermosa,41.9142468,-87.7316553,Entire home/apt,641,2,74,08-06-2025,2.93,1,316,46,R24000116830
8.6675E+17,Vintage Walk-up in Old Town,60729750,Joe,,Lincoln Park,41.9137127,-87.6413667,Entire home/apt,446,2,67,08-06-2025,2.6,1,141,27,R23000107118
8.66916E+17,3bed/1bath AC/Wi-Fi (2ndflr),504447088,Jonetta,,Woodlawn,41.7738357,-87.6138547,Entire home/apt,121,1,22,26-12-2023,0.85,1,167,0,R23000100122
8.66935E+17,Pilsen Penthouse with Private Rooftop,56624784,Cameron,,Lower West Side,41.85752016,-87.65870847,Entire home/apt,200,32,0,,,1,320,0,
8.67247E+17,"Near Riverwalk: 2BR, Private Balcony, Downtown",248760412,Cloud9,,Near North Side,41.8963634,-87.6266788,Entire home/apt,706,3,45,13-06-2025,1.81,87,299,21,R23000098886
8.67391E+17,Long/Short Term 3 Bed Apt w Parking and Laundry,5720152,Pamela,,Greater Grand Crossing,41.76384,-87.60246,Entire home/apt,92,2,64,02-06-2025,2.44,7,298,25,R23000098717
8.67394E+17,Private roof perfect for large groups! Parking!,293979482,Ann,,Logan Square,41.91506129,-87.68786707,Entire home/apt,943,1,19,08-06-2025,0.87,3,337,12,R25000126753
8.67479E+17,"Lake View Penthouse: Top Amenities, Unit Laundry",248760412,Cloud9,,Near North Side,41.8963634,-87.6266788,Entire home/apt,765,3,50,29-05-2025,1.99,87,321,23,R23000099521
8.67483E+17,"Group Ideal Home: 2x 2BR, Balcony, Prime Location",248760412,Cloud9,,Near North Side,41.8963634,-87.6266788,Entire home/apt,1884,2,8,25-10-2024,0.35,87,360,3,R23000098885
8.67567E+17,Modern Chic Apartment!,509640347,Bryan,,Austin,41.86920517,-87.77341756,Entire home/apt,483,2,4,02-09-2024,0.18,1,213,2,R23000100490
8.68075E+17,Sheffield Terrace 1 minute walk to Wrigley Field,62111851,Amy,,Lake View,41.95036,-87.65299,Entire home/apt,342,1,55,08-06-2025,2.21,4,112,25,R24000117151
8.68465E+17,10 Mins Downtown Free Parking Ping-Pong Sleeps 10,361997400,Sergii,,Near West Side,41.88148212,-87.68349061,Entire home/apt,406,2,126,27-05-2025,4.8,12,345,53,R22000093395
8.68476E+17,Free Parking| King Bed |Private Balcony |Sleeps 8,361997400,Sergii,,Near West Side,41.88191,-87.68145,Entire home/apt,283,2,118,25-05-2025,4.47,12,361,42,R23000098650
8.68479E+17,Spacious&Modern Condo | Near Dwtn | Secure Parking,361997400,Sergii,,Near West Side,41.88200502,-87.68319235,Entire home/apt,341,2,91,11-05-2025,3.47,12,355,37,R23000098651
8.68626E+17,"Blueground | S.Loop Pool, Gym & Spa, nr Grant Park",107434423,Blueground,,Near South Side,41.8670646,-87.6231114,Entire home/apt,338,32,1,31-05-2023,0.04,594,18,0,
8.68631E+17,"Blueground | Loop, roof & lounge, nr Riverwalk",107434423,Blueground,,Loop,41.886064,-87.624718,Entire home/apt,354,32,2,22-04-2025,0.08,594,102,1,
8.68793E+17,F SelfCheckin SkylineViews 30minsDowntown 40minORD,92129084,Russell J,,West Lawn,41.75374,-87.72974,Entire home/apt,131,30,12,05-12-2024,0.46,7,150,4,R22000093433
8.68823E+17,Luxury Bedroom Number One,415476032,Vachetta,,Kenwood,41.81661916,-87.59864862,Private room,95,2,24,10-10-2024,1.64,4,319,15,R23000107315
8.69002E+17,Chicago Loft Apartment,112319704,Victor,,Grand Boulevard,41.81872285,-87.62333308,Entire home/apt,157,1,8,26-10-2024,0.83,1,320,8,R24000119926
8.69171E+17,420 Friendly MEET UP SPOT,77414650,Red Door,,Greater Grand Crossing,41.76778,-87.61922,Entire home/apt,271,32,1,30-04-2023,0.04,6,364,0,
8.69521E+17,Brownstone Condo 5,139903100,Carl,,West Englewood,41.79275236,-87.67224111,Private room,46,2,11,20-05-2025,0.46,8,360,4,R24000118696
8.69568E+17,Nature's Oasis,53369303,Blessing,,North Lawndale,41.86238,-87.7326,Private room,39,10,5,31-05-2024,0.22,2,289,0,R23000101257
8.69629E+17,Chic 2BR|2BA near Chi Downtown,76410337,Ivonne,,Near West Side,41.87385443,-87.68503289,Entire home/apt,79,32,1,18-04-2024,0.07,1,232,0,
8.70172E+17,Fierce Stay in Wrigley - Step from Cubs Stadium,160784120,Chad,,Lake View,41.950484,-87.655919,Entire home/apt,421,2,29,01-01-2025,1.16,1,302,13,R23000100489
8.70947E+17,Gorgeous and Luxurious 3 BR Home,8253783,Robert,,Logan Square,41.93236658,-87.68649515,Entire home/apt,262,3,41,01-06-2025,1.72,2,335,19,R23000103355
8.71168E+17,Cozy Home w/ Gorgeous Natural Light | Sox Stadium!,491707654,Justin,,Bridgeport,41.83992,-87.64246,Entire home/apt,203,2,44,08-06-2025,1.71,5,348,22,R23000096519
8.71295E+17,Luxury 6BR Loft | Near McCormick | Skyline Views,395498979,Milan,,Near South Side,41.8549521,-87.62541074,Entire home/apt,660,2,54,02-06-2025,2.09,79,323,27,2792126
8.71556E+17,Neon Dream in River West!,22497978,Kathryn Marie,,West Town,41.89562,-87.6551,Entire home/apt,1122,2,81,08-06-2025,3.33,1,128,40,R22000094158
8.71704E+17,Central Modern Chicago Stay (No cleaning fees!),256506379,Daniel,,West Town,41.90947567,-87.67191361,Entire home/apt,146,2,81,08-06-2025,3.2,1,8,35,R24000112953
8.71723E+17,Luxury Condo in Logan Square,10713688,Matthew,,Logan Square,41.9293352,-87.705251,Entire home/apt,192,32,9,05-03-2025,0.36,4,262,3,
8.71772E+17,3 Bedroom Apartment in Irving Park Neighborhood,198527414,Angelica,,Irving Park,41.95457479,-87.71689452,Entire home/apt,211,32,16,21-10-2024,0.64,6,92,6,
8.71812E+17,2 BR•420 & Pet Friendly•Long/Short Term•Parking,5720152,Pamela,,Greater Grand Crossing,41.756144,-87.6104514,Entire home/apt,81,2,51,02-06-2025,1.96,7,314,30,R23000098717
8.71907E+17,Oak Park Living,510545457,Lineage,,Austin,41.89336698,-87.77290134,Entire home/apt,,32,1,31-07-2023,0.04,1,0,0,
8.72076E+17,Northside Chicago Getaway,351692215,Damien,,Irving Park,41.9675044,-87.7437495,Entire home/apt,119,1,77,12-06-2025,4.33,2,182,50,R23000108754
8.72539E+17,Sunny apartment near U Chicago,507492765,Yiyang,,Hyde Park,41.794628,-87.5969618,Entire home/apt,,32,1,13-08-2023,0.04,1,91,0,
8.72584E+17,Your Gorgeous Modern Home Featured On T.V.,124293298,Nicholas,,West Town,41.89105,-87.67985,Entire home/apt,1290,2,14,28-04-2025,0.99,1,342,10,R17000015857
8.7316E+17,Quiet Southshore hideaway.,329331648,Nigel,,South Shore,41.7624082,-87.5646539,Private room,60,32,3,08-10-2023,0.13,2,269,0,
8.7316E+17,Magnificent Southshore Room,329331648,Nigel,,South Shore,41.7624082,-87.5646539,Private room,55,32,3,18-09-2023,0.14,2,269,0,
8.73178E+17,Cozy mini suite in Lakeview,20213138,Janet,,Lake View,41.93631765,-87.66219566,Private room,123,2,53,15-06-2025,2.43,1,120,33,R25000127250
8.73296E+17,The Logan!,10917550,Nicky,,Logan Square,41.92627,-87.69101,Entire home/apt,180,3,86,01-06-2025,3.33,3,216,36,R23000100054
8.73419E+17,Feelin’ Nauti Near Wrigley,3230291,David,,Lake View,41.94785,-87.67206,Entire home/apt,,2,21,08-06-2025,0.83,24,0,14,R23000095927
8.74055E+17,"Grand Champions Suite, West Town",12266364,Darin,,West Town,41.89149533,-87.68535713,Entire home/apt,132,2,125,12-06-2025,5.03,3,183,60,R20000059995
8.74848E+17,Nice StudioApartment in Uptown,411599212,Maria,,Uptown,41.96524843,-87.65662734,Entire home/apt,70,32,1,27-03-2025,0.36,2,266,1,
8.75409E+17,La Casa Blanca Villas,150106409,Mary,,West Town,41.89262,-87.66762,Entire home/apt,119,28,5,04-06-2025,0.34,3,151,3,R23000108799
8.75469E+17,Artistic Corner House w Rooftop,1766586,Michael R,,Logan Square,41.9155383,-87.679831,Entire home/apt,179,32,5,30-10-2024,0.21,1,108,2,
8.75475E+17,Cozy Desert Themed Apt,239102837,Zena,,Washington Heights,41.73037202,-87.66128091,Entire home/apt,89,2,0,,,1,365,0,R25000125879
8.75814E+17,The Avondale Loft /10 min from Dowtown Chicago,74202688,Uriel,,Avondale,41.93887077,-87.70574615,Entire home/apt,115,4,21,16-06-2025,1.02,2,279,12,R23000103306
8.76055E+17,3BD/2BA Chicago Avondale/Logan Square House,52105465,Mia,,Irving Park,41.94212,-87.73206,Entire home/apt,,2,62,16-06-2025,2.6,1,309,29,R23000103909
8.7646E+17,Cozy Duplex Down in Wicker Park East w/ Parking,8282057,Sourabh,,West Town,41.9046,-87.66297,Entire home/apt,376,3,85,15-06-2025,3.36,1,59,39,R23000097937
8.76675E+17,Game Theme 3 BRs - 1 King - 10 min to Downtown,150639375,Federico,,Brighton Park,41.8228104,-87.699846,Entire home/apt,125,1,112,11-06-2025,4.88,15,335,58,R23000100819
8.76713E+17,Spacious Chicago Condo w/ Deck < 9 Mi to Downtown!,121719854,Evolve,,Austin,41.87859,-87.77262,Entire home/apt,255,32,3,17-09-2023,0.12,25,169,0,
8.76909E+17,Luxury Family Home 6bed/3bath/4parking in Chicago,129809208,Junni,,West Ridge,41.9916432,-87.6773934,Entire home/apt,423,2,76,10-06-2025,3.15,5,295,38,R25000129145
8.77442E+17,"Easy Comfort at the Mine of Diamonds, 2 Queen Bdrm",30073391,Bradley J,,West Town,41.90582598,-87.68880352,Entire home/apt,,2,38,16-10-2024,1.55,5,97,7,R23000095517
8.77562E+17,"Experience Chicago! Full Kitchen, Free Breakfast!",501999514,RoomPicks,,Near North Side,41.89987,-87.62144,Hotel room,344,1,5,04-01-2025,0.25,33,349,1,2863615
8.77657E+17,Studio feel near Loyola,40381245,Julianne,,Rogers Park,42.00052691,-87.66481449,Private room,82,1,76,17-06-2025,2.95,1,197,38,R24000116559
8.77739E+17,Best spot in Chicago,490514913,Nawaf,,Near North Side,41.89293166,-87.61570834,Entire home/apt,144,32,0,,,3,341,0,
8.78105E+17,"Private Condo in Chicago w/ Parking, Near Evanston",505836684,Kyle,,West Ridge,42.01388,-87.68577,Entire home/apt,125,2,65,13-06-2025,2.65,1,122,32,R23000103167
8.78209E+17,01b. Twin bed in Shared Space - Female Guests Only,2907254,Joseph,,West Ridge,42.01569299,-87.68731914,Shared room,20,1,19,26-05-2025,0.74,14,362,8,R21000075752
8.78233E+17,23rd Pl 4U,21891111,Ming,,Lower West Side,41.85050952,-87.68442925,Private room,50,5,38,15-06-2025,1.5,8,336,21,R23000095680
8.78248E+17,Bright Cozy Modern-Chic Condo in Trendy West Town,88547320,Laura,,West Town,41.89100707,-87.67841211,Entire home/apt,119,1,166,05-06-2025,6.38,12,281,82,R25000126687
8.78316E+17,"Luxury Apt in Downtown Chicago | Fast Wi-Fi, Gym",89755474,Vickykumar,,Loop,41.87697,-87.63059,Entire home/apt,102,32,4,25-01-2025,0.17,5,262,3,
8.79035E+17,Spacious Studio Garden Unit,214293137,Langston,,Austin,41.91027393,-87.77357367,Entire home/apt,104,1,8,09-06-2025,0.83,1,127,8,R24000119945
8.79041E+17,Neutral Spiral Vibes,413398063,Destinee,,East Garfield Park,41.87791079,-87.70000545,Entire home/apt,199,32,1,20-06-2023,0.04,3,322,0,
8.79078E+17,One Level Cozy Cottage,512057522,Kenneth,,Roseland,41.71051922,-87.61316736,Private room,102,1,1,17-05-2023,0.04,1,357,0,R18000030249
8.79239E+17,Logan Square - Private Room,426889704,Darren,,Avondale,41.93410931,-87.70752861,Private room,75,2,23,02-06-2025,0.9,3,14,8,R22000093034
8.79281E+17,Corner 1BR Overlooking Lake/Park,63313003,K,,Loop,41.88748,-87.62083,Entire home/apt,229,32,0,,,13,356,0,
8.79609E+17,Cozy 2BR/2BA Near Downtown-Chi,505063628,Dennis,,Grand Boulevard,41.82013,-87.62223,Entire home/apt,,32,3,16-07-2023,0.12,1,0,0,
8.79989E+17,Modern 2BR Near McCormick Skyline View | Sleeps 8,395498979,Milan,,Near South Side,41.85405256,-87.62549114,Entire home/apt,225,2,62,01-06-2025,2.41,79,354,32,2792126
8.80467E+17,2 Bedroom in Charming Ukrainian Village,1980308,Margaret,,West Town,41.89975055,-87.68394995,Entire home/apt,,2,43,02-06-2025,1.72,1,0,22,R23000099935
8.80516E+17,Cozy place One bedroom 3,183258122,Santiago,,New City,41.79608,-87.65959,Private room,34,32,1,10-10-2023,0.05,8,72,0,
